	filename	height	width	r_avg	g_avg	b_avg
1280	image_01280	524	500	60.968875885009766	57.124961853027344	34.12133026123047
1281	image_01281	500	695	184.70542907714844	124.22684478759766	127.90605926513672
1282	image_01282	634	500	92.5471420288086	75.60863494873047	80.47138214111328
1283	image_01283	500	722	124.25971221923828	95.448486328125	93.98033142089844
1284	image_01284	501	753	154.99234008789062	71.46192932128906	81.71556854248047
1285	image_01285	501	753	75.90242004394531	35.297672271728516	33.11762237548828
1286	image_01286	500	667	144.4204864501953	89.31075286865234	74.6078872680664
1287	image_01287	500	667	106.56810760498047	80.95800018310547	28.04825782775879
1288	image_01288	500	637	105.63539123535156	93.81779479980469	69.98241424560547
1289	image_01289	501	748	127.49594116210938	81.97367858886719	49.632022857666016
1290	image_01290	521	500	117.87435150146484	100.48216247558594	90.68182373046875
1291	image_01291	540	500	103.27423858642578	73.52706146240234	66.19332122802734
1292	image_01292	501	753	83.6701431274414	24.459386825561523	25.658775329589844
1293	image_01293	523	500	75.40868377685547	45.99921417236328	28.973125457763672
1294	image_01294	527	500	96.88594055175781	93.46905517578125	35.13383483886719
1295	image_01295	667	500	83.30416107177734	73.25735473632812	56.4945068359375
1296	image_01296	500	738	115.33447265625	95.2665023803711	29.480785369873047
1297	image_01297	500	631	116.37867736816406	90.39379119873047	49.214752197265625
1298	image_01298	500	667	144.48765563964844	104.97512817382812	58.335304260253906
1299	image_01299	500	667	97.08584594726562	103.57991027832031	83.47583770751953
1300	image_01300	501	753	95.52349090576172	56.86277389526367	58.12046432495117
1301	image_01301	501	753	123.02117156982422	47.85384750366211	59.61359405517578
1302	image_01302	667	500	117.10404968261719	97.2322769165039	51.87203598022461
1303	image_01303	500	512	129.50108337402344	95.7222671508789	77.19976043701172
1304	image_01304	501	753	59.337947845458984	63.344486236572266	35.57217788696289
1305	image_01305	500	667	114.44982147216797	116.54957580566406	111.0547103881836
1306	image_01306	501	574	103.24325561523438	100.7874755859375	91.20696258544922
1307	image_01307	500	643	79.6353759765625	65.83599090576172	64.6328353881836
1308	image_01308	500	667	147.67025756835938	91.73980712890625	75.59537506103516
1309	image_01309	501	748	71.12110900878906	65.14739990234375	25.301074981689453
1310	image_01310	563	500	159.4307098388672	111.19158935546875	87.42647552490234
1311	image_01311	505	500	96.21222686767578	96.72801971435547	75.2125015258789
1312	image_01312	500	667	93.1259536743164	73.5425033569336	56.02239990234375
1313	image_01313	500	667	107.96736907958984	111.1526870727539	109.05115509033203
1314	image_01314	584	500	117.76272583007812	130.27842712402344	126.69155883789062
1315	image_01315	610	500	100.86656188964844	125.46176147460938	85.93489837646484
1316	image_01316	500	752	75.1297836303711	87.72442626953125	78.41883850097656
1317	image_01317	500	641	97.42432403564453	113.1320571899414	59.12499237060547
1318	image_01318	500	694	97.5230941772461	104.57254791259766	67.58379364013672
1319	image_01319	500	752	73.65184783935547	92.66007995605469	53.41739273071289
1320	image_01320	500	767	120.49056243896484	130.25865173339844	114.09300994873047
1321	image_01321	500	752	109.43119049072266	120.78773498535156	108.18202209472656
1322	image_01322	500	683	111.68013000488281	124.26604461669922	115.07776641845703
1323	image_01323	500	540	89.28325653076172	97.00090026855469	86.61038208007812
1324	image_01324	500	694	71.40737915039062	82.23038482666016	40.32097625732422
1325	image_01325	500	529	123.57964324951172	126.78388214111328	90.93844604492188
1326	image_01326	500	752	81.52728271484375	92.67095947265625	67.56244659423828
1327	image_01327	500	780	130.98001098632812	138.82388305664062	108.72727966308594
1328	image_01328	752	500	94.20565032958984	64.17652893066406	42.3899040222168
1329	image_01329	752	500	100.79248046875	40.90265655517578	40.830589294433594
1330	image_01330	752	500	113.70109558105469	54.569759368896484	42.2131462097168
1331	image_01331	752	500	93.8604736328125	47.34774398803711	38.53913497924805
1332	image_01332	752	500	123.43515014648438	42.76589584350586	35.08111572265625
1333	image_01333	752	500	104.41217803955078	40.71120834350586	25.350385665893555
1334	image_01334	752	500	123.10588073730469	56.9284553527832	52.19688034057617
1335	image_01335	752	500	115.66333770751953	46.774967193603516	24.451675415039062
1336	image_01336	752	500	118.22816467285156	71.08772277832031	75.64253997802734
1337	image_01337	752	500	85.04683685302734	49.678062438964844	21.182016372680664
1338	image_01338	752	500	87.61019897460938	68.87921905517578	34.74692916870117
1339	image_01339	752	500	98.04021453857422	41.44596862792969	28.1844482421875
1340	image_01340	752	500	95.15796661376953	34.28437805175781	16.40420913696289
1341	image_01341	500	752	99.7319107055664	51.80746841430664	23.957069396972656
1342	image_01342	518	500	152.29412841796875	37.30938720703125	28.115520477294922
1343	image_01343	500	752	105.72227478027344	43.95531463623047	20.60855484008789
1344	image_01344	500	752	104.7947769165039	49.42535400390625	26.175329208374023
1345	image_01345	500	752	111.17332458496094	36.98204040527344	19.768524169921875
1346	image_01346	500	752	137.51806640625	61.25339126586914	37.7557373046875
1347	image_01347	500	738	124.41144561767578	68.28547668457031	32.161170959472656
1348	image_01348	500	613	144.45057678222656	63.49010467529297	45.354957580566406
1349	image_01349	500	752	137.36428833007812	80.09098815917969	60.28398895263672
1350	image_01350	500	666	114.87847900390625	108.93460845947266	107.47212219238281
1351	image_01351	500	698	124.33392333984375	81.71068572998047	99.68571472167969
1352	image_01352	752	500	59.500362396240234	65.57731628417969	52.59749221801758
1353	image_01353	500	536	139.92881774902344	83.65278625488281	118.4830551147461
1354	image_01354	729	500	103.75981140136719	88.50321197509766	86.77783966064453
1355	image_01355	500	506	123.9602279663086	103.67156219482422	98.97885131835938
1356	image_01356	500	752	101.30168151855469	81.30996704101562	90.51618194580078
1357	image_01357	500	819	113.50922393798828	108.087890625	109.45381927490234
1358	image_01358	724	500	80.15800476074219	81.53270721435547	79.49484252929688
1359	image_01359	836	500	92.20647430419922	92.89546203613281	88.46497344970703
1360	image_01360	510	500	114.95584869384766	100.19718933105469	111.84465026855469
1361	image_01361	752	500	104.83125305175781	84.6943359375	49.85823440551758
1362	image_01362	500	584	136.0743865966797	60.04142379760742	43.946128845214844
1363	image_01363	807	500	150.15884399414062	39.161678314208984	26.093029022216797
1364	image_01364	752	500	103.96138000488281	55.47239303588867	28.68562126159668
1365	image_01365	752	500	125.11810302734375	38.01277542114258	24.04987907409668
1366	image_01366	543	500	146.35250854492188	44.34386444091797	29.361539840698242
1367	image_01367	752	500	70.694580078125	65.15343475341797	44.93110656738281
1368	image_01368	500	624	135.10604858398438	132.40975952148438	105.4605712890625
1369	image_01369	500	526	115.22317504882812	66.490478515625	31.665714263916016
1370	image_01370	500	702	122.9279556274414	40.658592224121094	26.401769638061523
1371	image_01371	752	500	69.93160247802734	63.72945785522461	39.317230224609375
1372	image_01372	752	500	101.33200073242188	91.15836334228516	42.929725646972656
1373	image_01373	634	500	135.62046813964844	51.46479797363281	37.54838562011719
1374	image_01374	500	752	82.85209655761719	85.44029998779297	94.2003173828125
1375	image_01375	500	752	133.80105590820312	90.6802978515625	104.45732879638672
1376	image_01376	500	725	123.23379516601562	116.62100982666016	119.73181915283203
1377	image_01377	591	500	132.25115966796875	97.6707534790039	118.66838836669922
1378	image_01378	500	632	106.57719421386719	64.24095153808594	38.845550537109375
1379	image_01379	500	752	99.62065887451172	36.12415313720703	15.740813255310059
1380	image_01380	500	752	69.31106567382812	71.677978515625	46.88059616088867
1381	image_01381	500	752	48.396419525146484	49.846656799316406	33.02225875854492
1382	image_01382	500	752	51.9328727722168	53.37123489379883	36.22845458984375
1383	image_01383	500	752	62.94809341430664	68.32427215576172	37.89555740356445
1384	image_01384	500	752	67.8564224243164	77.90067291259766	30.8690128326416
1385	image_01385	500	752	66.42150115966797	71.01681518554688	43.10395812988281
1386	image_01386	500	669	82.039794921875	87.08326721191406	56.974266052246094
1387	image_01387	741	500	87.54380798339844	95.05708312988281	56.862369537353516
1388	image_01388	500	638	78.73709106445312	84.0765380859375	47.977516174316406
1389	image_01389	500	680	102.41881561279297	108.81411743164062	72.84840393066406
1390	image_01390	500	752	68.19091033935547	73.80878448486328	37.29753875732422
1391	image_01391	500	556	100.62671661376953	107.5782241821289	60.357669830322266
1392	image_01392	500	644	67.46654510498047	66.4349365234375	41.99802017211914
1393	image_01393	500	592	101.7505111694336	106.9466323852539	75.8204574584961
1394	image_01394	500	691	83.33476257324219	90.00306701660156	59.65150451660156
1395	image_01395	500	799	85.58099365234375	91.47531127929688	40.325626373291016
1396	image_01396	588	500	91.62995910644531	99.03902435302734	56.28709030151367
1397	image_01397	500	576	63.34726333618164	70.06525421142578	37.73221206665039
1398	image_01398	500	752	61.443016052246094	61.45731735229492	38.254024505615234
1399	image_01399	752	500	78.68312072753906	85.27576446533203	45.12770080566406
1400	image_01400	752	500	70.94877624511719	76.51866149902344	37.30915069580078
1401	image_01401	500	635	100.4523696899414	106.66964721679688	65.47808837890625
1402	image_01402	752	500	70.41861724853516	75.06156158447266	43.314918518066406
1403	image_01403	500	532	94.70150756835938	97.2562255859375	64.44345092773438
1404	image_01404	723	500	70.18681335449219	76.5853271484375	39.97185516357422
1405	image_01405	752	500	76.79989624023438	80.59257507324219	48.91544723510742
1406	image_01406	752	500	64.32859802246094	70.23223114013672	32.11112594604492
1407	image_01407	500	752	81.93324279785156	85.56475067138672	47.34963607788086
1408	image_01408	500	752	106.3680648803711	107.80758666992188	66.17189025878906
1409	image_01409	500	678	95.43666076660156	96.32147979736328	57.13264465332031
1410	image_01410	500	752	85.58711242675781	87.634033203125	54.6990852355957
1411	image_01411	500	725	95.08258056640625	99.34198760986328	68.20264434814453
1412	image_01412	500	643	105.76508331298828	109.8731918334961	76.1827621459961
1413	image_01413	500	752	96.82698059082031	98.5205078125	64.81025695800781
1414	image_01414	500	752	71.42401123046875	76.35994720458984	27.928007125854492
1415	image_01415	500	752	59.9201545715332	65.92434692382812	32.965518951416016
1416	image_01416	738	500	95.294921875	98.5397720336914	64.28870391845703
1417	image_01417	500	769	104.22753143310547	108.80671691894531	75.0838851928711
1418	image_01418	500	752	74.201904296875	77.0544204711914	37.93224334716797
1419	image_01419	500	752	81.9904556274414	84.67279815673828	47.41987228393555
1420	image_01420	500	752	82.41400146484375	84.19881439208984	51.037269592285156
1421	image_01421	500	752	61.2647590637207	64.43694305419922	31.949981689453125
1422	image_01422	500	752	73.64122009277344	73.24679565429688	49.08266830444336
1423	image_01423	500	512	75.87095642089844	80.13442993164062	50.46201705932617
1424	image_01424	500	775	76.18721008300781	78.25437927246094	46.39842224121094
1425	image_01425	500	752	66.75943756103516	70.46549987792969	43.76766586303711
1426	image_01426	500	752	67.39051818847656	69.71056365966797	42.1990966796875
1427	image_01427	500	752	74.06591033935547	76.73908996582031	51.464317321777344
1428	image_01428	500	673	80.77779388427734	84.2215805053711	60.151702880859375
1429	image_01429	500	752	65.676513671875	70.77740478515625	34.76194763183594
1430	image_01430	500	737	77.1758041381836	75.40177917480469	62.85026550292969
1431	image_01431	500	752	78.41262817382812	85.54871368408203	51.924285888671875
1432	image_01432	500	752	61.37051010131836	69.17174530029297	36.39829635620117
1433	image_01433	500	752	63.017452239990234	69.00448608398438	42.47806930541992
1434	image_01434	500	752	65.01766204833984	71.27261352539062	33.71473693847656
1435	image_01435	516	500	69.84175109863281	76.47246551513672	42.91975402832031
1436	image_01436	500	752	93.00054168701172	101.63899993896484	53.28056335449219
1437	image_01437	500	752	72.8382568359375	71.44456481933594	54.73226547241211
1438	image_01438	500	752	96.23031616210938	92.79898071289062	72.5715103149414
1439	image_01439	602	500	101.78814697265625	108.7364730834961	76.95416259765625
1440	image_01440	500	691	122.06898498535156	126.03740692138672	94.67574310302734
1441	image_01441	500	644	97.81902313232422	100.92041015625	73.41012573242188
1442	image_01442	500	752	70.416748046875	74.81561279296875	40.73733139038086
1443	image_01443	714	500	92.26860809326172	96.15162658691406	59.08454895019531
1444	image_01444	500	752	94.77975463867188	94.69556427001953	67.29732513427734
1445	image_01445	696	500	91.6365966796875	93.0293960571289	65.1905517578125
1446	image_01446	500	699	84.64778900146484	86.49620819091797	58.52300262451172
1447	image_01447	500	728	89.48870086669922	86.81629180908203	63.76048278808594
1448	image_01448	500	752	84.45641326904297	85.8485336303711	54.054298400878906
1449	image_01449	500	739	82.96955108642578	84.0517578125	53.806331634521484
1450	image_01450	500	752	82.29305267333984	78.50348663330078	51.296016693115234
1451	image_01451	500	553	106.13789367675781	107.43485260009766	76.060546875
1452	image_01452	500	752	74.58070373535156	69.98007202148438	40.303524017333984
1453	image_01453	500	752	64.95958709716797	59.993263244628906	35.953670501708984
1454	image_01454	500	752	80.52252960205078	80.23934173583984	38.32124328613281
